MiliSec,Iteration,#Alive,#Dead,#Steady,#Served,Avg#Steps,Avg#Steady,Avg#Stands_in_Focus,Avg#Stands_Visited,Avg#Queue_Deflected,Avg#Time_focused_in_Stand,Avg#Time_in_Stand,Avg#CloseContacts,Avg#DirectContacts
1616026743121,i0005_j0010,679,5413,27352,1349,340.5869993434012,71.03036769533814,0.25590938936309915,0.255252790544977,0.0006565988181221273,2.0561487092101003,54.62681932589188,638.6625082074852,0.07616546290216678
1616026898824,i0005_j0020,674,5418,24553,1548,339.4967170059094,67.09881812212738,0.2841431385423506,0.2834865397242285,0.0006565988181221273,2.296022496326174,51.05397789450646,632.4202232435981,0.07271831910702561
1616027064664,i0005_j0030,673,5419,32360,1380,340.5370978332239,73.63033486539724,0.2606697307944846,0.2596848325673014,0.000984898227183191,2.108056446180214,55.82072116436858,632.7856204858831,0.07386736703873933
1616027210191,i0005_j0040,649,5443,26303,1341,334.3558765594222,68.551050558109,0.25262639527248854,0.25131319763624427,0.0013131976362442547,2.13628353343964,53.91554497701904,624.5656598818122,0.07550886408404466
1616027351610,i0005_j0050,648,5444,26062,1510,335.46782665791204,72.28463558765594,0.28086014445174,0.2788903479973736,0.001969796454366382,2.286645249038552,55.51948730575617,630.6848325673013,0.07140512147078135
1616027495924,i0005_j0060,668,5424,28247,1429,336.5129678266579,73.12212738017071,0.27298095863427446,0.2683847669074196,0.004596191726854892,2.244025081032632,56.539817246662295,634.8944517399868,0.0782994090610637
1616027659140,i0005_j0070,662,5430,36628,1357,339.24392646093236,74.19550229809586,0.2603414313854235,0.25476034143138543,0.005581089954038083,2.289586655410688,55.75205187130664,643.4243269862114,0.0782994090610637
1616027837478,i0010_j0010,708,5384,33350,1513,357.28020354563364,87.49113591595535,0.2879185817465529,0.2839789888378201,0.003939592908732764,1.9608938474504707,64.74321514554606,696.6221273801707,0.0845370978332239
1616028030857,i0010_j0020,656,5436,23582,1548,354.73933026920554,85.61802363755746,0.29415627051871307,0.29054497701904136,0.0036112934996717005,2.0648347889273824,64.59700426789232,697.2332567301379,0.07797110965200263
1616028226887,i0010_j0030,695,5397,34296,1507,361.47980958634275,88.53447143795141,0.2890676296782666,0.2838148391332896,0.005252790544977019,2.0603687227086764,66.4724611512366,713.0541694024951,0.07206172028890348
1616028407798,i0010_j0040,667,5425,28464,1687,350.2616546290217,86.91743269862114,0.319763624425476,0.31270518713066314,0.007058437294812869,2.2138866267970023,63.87056717631241,683.2495075508864,0.08289560078791858
1616028591809,i0010_j0050,679,5413,30310,1535,353.8553841103086,88.11244254760341,0.29760341431385423,0.2895600787918582,0.00804333552199606,2.1364259932997616,67.0994719851171,700.5169074195667,0.07124097176625083
1616028780886,i0010_j0060,719,5373,35053,1606,362.25295469468153,90.62655942219304,0.3192711753118844,0.3025279054497702,0.01674326986211425,2.2529872495310515,67.42470179470345,725.4290873276428,0.07928430728824688
1616028961306,i0010_j0070,684,5408,29903,1445,360.8130334865397,91.99704530531845,0.30695994747209454,0.28036769533814837,0.02659225213394616,2.3548564092761395,69.6685954256949,739.0914313854236,0.08305975049244911
1616029146332,i0015_j0010,704,5388,24324,1580,357.8007222586999,91.90249507550887,0.3046618516086671,0.2989166119500985,0.005745239658568615,1.8501707759910175,69.1006511271613,718.6546290216678,0.07304661851608667
1616029339898,i0015_j0020,699,5393,27490,1649,361.89527248850953,91.70961917268549,0.31680892974392644,0.30892974392646094,0.007879185817465528,1.9792723681210471,67.33051894756588,730.298588312541,0.06976362442547604
1616029528360,i0015_j0030,682,5410,28012,1765,362.46520026263954,90.9376231122784,0.3389691398555483,0.3304333552199606,0.008535784635587657,2.0323216365573025,66.32831504236626,728.2404793171372,0.07452396585686145
1616029710989,i0015_j0040,684,5408,30000,1657,355.0247866053841,93.95338148391333,0.32452396585686144,0.3102429415627052,0.01428102429415627,2.0112451559865354,67.28084646530968,710.7582074852265,0.07435981615233092
1616029900353,i0015_j0050,713,5379,29862,1637,358.97882468811554,94.35423506237689,0.3279711096520026,0.3090938936309915,0.018877216021011164,2.1075014630018085,68.90916502516963,725.524130006566,0.07583716349310571
1616030069371,i0015_j0060,683,5409,30610,1626,361.2155285620486,95.3204202232436,0.33634274458305974,0.3054826001313198,0.030860144451739988,2.1833835487692372,68.94299354344497,739.6680892974392,0.0804333552199606
1616030238848,i0015_j0070,675,5417,30840,1538,361.704202232436,97.60357846355876,0.34323703217334206,0.2895600787918582,0.05367695338148391,2.293462288449685,70.9226198292843,749.1892646093237,0.07222586999343401
1616030422487,i0020_j0010,696,5396,30886,1330,370.08847669074197,97.58256730137886,0.2667432698621143,0.2582074852265266,0.008535784635587657,1.617266196691932,74.86433613169496,759.3724556795797,0.07419566644780039
1616030604341,i0020_j0020,705,5387,32170,1351,368.44615889691397,97.78873933026921,0.2695338148391333,0.2608338804990151,0.008699934340118188,1.6534227722448935,73.2249347309508,751.7334208798425,0.07682206172028891
1616030777110,i0020_j0030,691,5401,30016,1581,367.4801378857518,96.26313197636244,0.31204858831254106,0.2989166119500985,0.013131976362442548,1.8182686688518828,70.81208962573868,749.0769862114248,0.07452396585686145
1616030949881,i0020_j0040,688,5404,33329,2017,364.2322718319107,96.25738673670388,0.39773473407747867,0.3752462245567958,0.02248850952068286,2.091487180067618,64.56807698621144,735.8017071569271,0.0732107682206172
1616031129379,i0020_j0050,704,5388,32298,1513,371.0433355219961,99.88854235062377,0.3112278397898884,0.2870978332239002,0.024130006565988182,2.0101911482599686,73.81659279929963,770.0134602757715,0.07961260669730795
1616031310827,i0020_j0060,701,5391,39219,1664,369.3941234405778,100.75886408404465,0.3596520026263953,0.30975049244911357,0.04990151017728168,2.1631018418810815,70.90124206609762,764.0369336835194,0.08059750492449114
1616031482835,i0020_j0070,689,5403,30848,1662,361.95124753775445,100.50459619172686,0.4041365725541694,0.316973079448457,0.0871634931057124,2.3831239270135733,70.37121667500445,752.6774458305975,0.08420879842416283
1616031670951,i0025_j0010,743,5349,26924,1355,376.46323046618517,98.16119500984898,0.2716677609980302,0.2609980302035456,0.01066973079448457,1.5637523658733932,73.57773856423725,781.067137229153,0.08338804990151018
1616031845554,i0025_j0020,696,5396,24004,1657,368.8445502298096,97.56336178594879,0.32928430728824687,0.30975049244911357,0.01953381483913329,1.7420323766147403,70.83556303348654,759.4320420223244,0.07862770847012475
1616032034077,i0025_j0030,719,5373,38300,1632,373.7646093237032,100.21815495732108,0.32862770847012474,0.3079448456992777,0.02068286277084701,1.7867275191576264,71.14045391301629,763.0810899540381,0.07485226526592252
1616032217420,i0025_j0040,722,5370,33831,1447,366.0032829940906,101.06762967826658,0.30400525279054497,0.2772488509520683,0.02675640183847669,1.7949975297067957,73.92129646999967,747.9088969139856,0.07468811556139199
1616032391059,i0025_j0050,706,5386,27566,1462,372.13788575180564,101.16907419566645,0.31779382797110967,0.2805318450426789,0.03726198292843073,1.9443689903821222,72.74823617234158,783.0247866053841,0.07583716349310571
1616032570409,i0025_j0060,713,5379,34287,1752,374.09471437951413,101.04596191726854,0.391661195009849,0.32895600787918583,0.06270518713066317,2.1267865214935897,70.3345525357221,779.0290544977018,0.08141825344714379
1616032748718,i0025_j0070,726,5366,37263,1692,374.4205515430072,103.2806959947472,0.4391004596191727,0.3200919238345371,0.11900853578463559,2.4317167836045583,69.3359634415158,787.8532501641497,0.08568614576493762
1616032934849,i0030_j0010,720,5372,25183,1498,371.9781680892974,97.88804990151017,0.3013788575180565,0.2870978332239002,0.01428102429415627,1.6113988589915633,72.77420934558987,767.1273801707157,0.07715036112934996
1616033120270,i0030_j0020,693,5399,29031,1761,372.51526592252134,97.96749835850295,0.35177281680892974,0.3309258043335522,0.020847012475377544,1.7342781537157559,69.80465989744552,763.7818450426789,0.07928430728824688
1616033305389,i0030_j0030,705,5387,27907,1475,369.46996060407093,100.81795797767565,0.30695994747209454,0.2846355876559422,0.02232435981615233,1.6787839862939946,74.64734429228027,764.5300393959291,0.07961260669730795
1616033484994,i0030_j0040,684,5408,23917,1512,370.5753447143795,100.66562705187131,0.31664478003939595,0.2879185817465529,0.028726198292843074,1.8006889251066056,74.49728605821844,777.4922849638871,0.0782994090610637
1616033654172,i0030_j0050,732,5360,33827,1430,372.1173670387393,103.44041365725542,0.32567301378857516,0.27905449770190416,0.046618516086671044,1.8832240361903245,74.88064674983583,777.1221273801707,0.0782994090610637
1616033825981,i0030_j0060,714,5378,39446,1595,370.2449113591596,104.50705843729482,0.3804990151017728,0.3058108995403808,0.07468811556139199,2.0698538686255756,71.77200035956601,773.7184832567301,0.08240315167432699
1616034009470,i0030_j0070,725,5367,35272,1717,374.60686145764936,104.2542678923178,0.4689757058437295,0.3263296126066973,0.14264609323703217,2.469796110240818,70.745738165588,790.3243598161523,0.07912015758371635
1616034199344,i0035_j0010,714,5378,30383,1654,376.9251477347341,100.38443860801051,0.334865397242285,0.3107353906762968,0.024130006565988182,1.5764666357730581,71.4352402057343,776.0410374261327,0.07567301378857517
1616034384802,i0035_j0020,683,5409,30418,1538,372.7074852265266,101.39149704530531,0.31418253447143796,0.2903808273145108,0.02380170715692712,1.552516749791648,73.07479618078354,770.6296782665792,0.07124097176625083
1616034569466,i0035_j0030,698,5394,32066,1716,368.86900853578464,101.7806959947472,0.35505581089954036,0.3225541694024951,0.032501641497045305,1.7154897685222652,70.95740862333115,761.1172028890348,0.07846355876559422
1616034755781,i0035_j0040,701,5391,34910,1341,375.0548260013132,104.7344057780696,0.2916940249507551,0.26116217990807616,0.030531845042678925,1.6671761289661102,76.15343893630991,781.0605712409717,0.07518056467498359
1616034935694,i0035_j0050,744,5348,31452,1607,376.8248522652659,104.10456336178595,0.37179908076165463,0.31007879185817466,0.061720288903479976,1.8796977890378324,73.0345683644436,792.4121799080762,0.07846355876559422
1616035099777,i0035_j0060,698,5394,37144,1591,370.7828299409061,104.34947472094551,0.40019697964543666,0.3102429415627052,0.08995403808273145,2.0557617164463373,70.48555261128307,776.666776099803,0.07435981615233092
1616035269592,i0035_j0070,710,5382,40019,1411,379.78414313854233,106.89445173998686,0.42760998030203545,0.27971109652002624,0.1478988837820092,2.39570854385818,72.29436771097146,808.9847340774786,0.08158240315167432
1616035440590,i0040_j0010,721,5371,27859,1579,377.1193368351937,101.41923834537099,0.319763624425476,0.2974392646093237,0.02232435981615233,1.5188718616864667,73.05185528249382,785.7289888378201,0.07665791201575838
1616035608114,i0040_j0020,726,5366,29262,1801,377.67711753118846,101.95994747209456,0.3706500328299409,0.3417596848325673,0.028890347997373604,1.5778054169379558,69.6080874996092,787.6134274458306,0.07550886408404466
1616035771138,i0040_j0030,717,5375,36550,1515,374.36900853578464,104.78463558765594,0.325016414970453,0.2887393302692055,0.03627708470124754,1.5797570547439188,73.67802074539601,776.3181221273802,0.07009192383453709
1616035939150,i0040_j0040,732,5360,36340,1649,381.1882797110965,104.80203545633618,0.3565331582403152,0.3148391332895601,0.04169402495075509,1.779741195356014,71.68593237032172,801.5838804990151,0.07518056467498359
1616036099118,i0040_j0050,696,5396,30887,1474,374.1377216021011,104.55942219304005,0.34553512803676956,0.2818450426789232,0.06369008535784636,1.8316316431961848,72.73292569490042,785.5906106369008,0.07091267235718976
1616036263667,i0040_j0060,715,5377,33507,1452,373.29235062376887,106.57107682206173,0.36884438608010506,0.2695338148391333,0.09931057124097177,2.0604222601537776,74.26199113591596,787.6411687458963,0.07977675640183848
1616036427849,i0040_j0070,703,5389,33843,1566,373.5479317137229,107.48998686802364,0.4730794484569928,0.3026920551543007,0.17038739330269206,2.334296607172962,69.89146226120127,794.1725213394616,0.08289560078791858
1616036599918,i0045_j0010,748,5344,31739,1637,374.97291529875247,101.07846355876559,0.3417596848325673,0.3128693368351937,0.028890347997373604,1.5349249555313094,70.17592028056573,776.293335521996,0.08174655285620486
1616036768533,i0045_j0020,738,5354,30571,1636,379.6874589625739,101.80154300722259,0.3356861457649376,0.31007879185817466,0.025607353906762966,1.511818149515455,70.92279804896351,791.9102101116218,0.07961260669730795
1616036938155,i0045_j0030,721,5371,32657,1725,381.268877216021,103.49113591595535,0.3603086014445174,0.319763624425476,0.04054497701904137,1.6305093498315661,70.79188553293936,799.147898883782,0.07682206172028891
1616037108094,i0045_j0040,711,5381,32655,1561,380.8964215364412,105.31959947472095,0.34307288246881157,0.2923506237688772,0.05072225869993434,1.69824035723543,74.60133782009189,806.4202232435981,0.07747866053841103
1616037270439,i0045_j0050,724,5368,27921,1542,379.63624425476036,105.71372291529875,0.3821405121470781,0.29629021667760996,0.08585029546946815,1.8118068244663679,72.4459410728616,814.9481286933684,0.0809258043335522
1616037432789,i0045_j0060,716,5376,33690,1712,374.8345370978332,105.91808929743927,0.45502298095863425,0.325016414970453,0.13000656598818122,2.075389376783129,69.13117482985756,793.2106040709127,0.08158240315167432
1616037598713,i0045_j0070,696,5396,39693,1652,376.965036112935,108.284963887065,0.5344714379514117,0.3107353906762968,0.2237360472751149,2.4794994464981244,68.29076208454494,803.6771175311884,0.08223900196979646
